NCBI_ID	Rank	Parent_NCBI_ID	Parent_name	Parent_rank
888066	strain	37734	Enterococcus casseliflavus	species
888064	strain	246144	Enterococcus italicus	species
888063	strain	158836	Enterobacter hormaechei	species
888062	strain	309120	Dialister micraerophilus	species
888061	strain	132132	Desulfomicrobium orale	species
888060	strain	82203	Centipeda periodontii	species
888057	strain	739	Aggregatibacter segnis	species
888048	strain	1318	Streptococcus parasanguinis	species
888027	strain	1584	Lactobacillus delbrueckii	species
887929	strain	113287	Pseudoramibacter alactolyticus	species
887901	strain	41976	Porphyromonas catoniae	species
887899	strain	144178	Mobiluncus holmesii	species
887898	strain	47671	Lautropia mirabilis	species
887896	strain	181675	Limosilactobacillus coleohominis	species
887712	strain	813	Chlamydia trachomatis	species
887700	strain	435	Acetobacter aceti	species
887327	strain	504	Kingella kingae	species
887325	strain	467210	Lachnoanaerobaculum saburreum	species
887324	strain	723	Actinobacillus ureae	species
887307	strain	195	Campylobacter coli	species
887302	strain	195	Campylobacter coli	species
88724	species	88723	Natrinema	genus
88723	genus	1644061	Natrialbaceae	family
887062	strain	80880	Hylemonella gracilis	species
887061	species	81682	Methylovorus	genus
886882	strain	1406	Paenibacillus polymyxa	species
88688	species	75	Caulobacter	genus
886877	strain	106634	Thioalkalivibrio versutus	species
886872	strain	1246	Leuconostoc lactis	species
886379	strain	177400	Anaerophaga thermohalophila	species
886377	strain	111501	Allomuricauda ruestringensis	species
886293	strain	466153	Singulisphaera acidiphila	species
886	species	1740	Thermodesulfobacterium	genus
88568	species	29404	Microlunatus	genus
885581	species	79206	Desulfosporosinus	genus
885276	strain	562	Escherichia coli	species
885275	strain	562	Escherichia coli	species
885272	strain	428712	Jonquetella anthropi	species
88431	species	189330	Dorea	genus
884215	species	884214	Zinderia	genus
884204	strain	28450	Burkholderia pseudomallei	species
88382	species	43676	Promicromonospora	genus
88376	species	33877	Agromyces	genus
88374	species	33877	Agromyces	genus
88373	species	33877	Agromyces	genus
88364	species	67572	Psychromonas	genus
88358	genus	3031641	Thermodesulforhabdaceae	family
883169	strain	29321	Corynebacterium otitidis	species
883163	strain	13690	Sphingobium yanoikuyae	species
883156	strain	1502943	Veillonella seminalis	species
883155	strain	256	Myroides odoratus	species
883154	strain	76832	Myroides odoratimimus	species
883153	strain	76832	Myroides odoratimimus	species
883152	strain	76832	Myroides odoratimimus	species
883151	strain	76832	Myroides odoratimimus	species
883150	strain	76832	Myroides odoratimimus	species
883126	strain	47229	Massilia timonae	species
883114	strain	40091	Helcococcus kunzii	species
883113	strain	82347	Facklamia languida	species
883112	strain	137730	Falseniella ignava	species
883111	strain	178214	Facklamia hominis	species
883107	strain	242230	Eggerthella sinensis	species
883106	strain	230658	Paraeggerthella hongkongensis	species
883103	strain	29394	Dolosigranulum pigrum	species
883098	strain	1015	Bergeyella zoohelcum	species
883096	strain	1015	Bergeyella zoohelcum	species
883081	strain	1652	Alloiococcus otitis	species
883080	strain	1035	Afipia felis	species
883079	strain	1034	Afipia clevelandensis	species
883078	strain	56946	Afipia broomeae	species
883062	strain	1681	Bifidobacterium bifidum	species
883	strain	881	Nitratidesulfovibrio vulgaris	species
882944	strain	55601	Vibrio anguillarum	species
882800	strain	408	Methylorubrum extorquens	species
882378	strain	412963	Mycetohabitans rhizoxinica	species
882342	species	204037	Dickeya	genus
88233	species	2759736	Lacticaseibacillus	genus
882104	species	395331	Methanoregula	genus
882102	strain	55601	Vibrio anguillarum	species
882097	strain	1639	Listeria monocytogenes	species
882096	strain	1639	Listeria monocytogenes	species
882095	strain	1639	Listeria monocytogenes	species
882094	strain	1639	Listeria monocytogenes	species
882090	strain	263906	Methanolinea tarda	species
882086	strain	75294	Saccharomonospora xinjiangensis	species
882085	strain	369829	Saccharomonospora saliphila	species
882084	strain	52698	Saccharomonospora iraqiensis	species
882083	strain	632569	Saccharomonospora marina	species
882082	strain	40989	Saccharomonospora cyanea	species
882081	strain	40988	Saccharomonospora azurea	species
882080	strain	52698	Saccharomonospora iraqiensis	species
882020	strain	1639	Listeria monocytogenes	species
882	strain	881	Nitratidesulfovibrio vulgaris	species
88190	species	270	Thermus	genus
88189	species	270	Thermus	genus
881621	strain	1638	Listeria ivanovii	species
881616	genus	85023	Microbacteriaceae	family
88139	species	88138	Modestobacter	genus
88138	genus	85030	Geodermatophilaceae	family
88132	species	171412	Eremococcus	genus
881009	species	527198	Mariniflexile	genus
881	species	2802295	Nitratidesulfovibrio	genus
88074	species	2063	Kitasatospora	genus
880724	strain	2189	Methanotorris igneus	species
880633	strain	1587	Lactobacillus helveticus	species
880591	strain	92945	Ketogulonicigenium vulgare	species
88058	species	157	Treponema	genus
880526	strain	28139	Rikenella microfusus	species
880478	strain	106578	Thermoanaerobacter siderophilus	species
880447	strain	2105	Mycoplasma leachii	species
880074	strain	397865	Barnesiella viscericola	species
880073	strain	187145	Caldithrix abyssi	species
880072	strain	60893	Desulfobacca acetoxidans	species
880071	strain	999	Bernardetia litoralis	species
880070	strain	104	Cyclobacterium marinum	species
880	species	2794998	Maridesulfovibrio	genus
88	genus	2975441	Sphaerotilaceae	family
879567	species	2035811	Pseudodesulfovibrio	genus
879308	strain	712430	Peptoniphilus sp. oral taxon 375	species
879305	strain	33034	Anaerococcus prevotii	species
879274	species	323620	Shinella	genus
879243	strain	28123	Porphyromonas asaccharolytica	species
879212	strain	2293	Desulfobacter postgatei	species
879090	strain	1639	Listeria monocytogenes	species
879089	strain	1639	Listeria monocytogenes	species
879088	strain	1639	Listeria monocytogenes	species
879	species	2910978	Megalodesulfovibrio	genus
87883	species	32008	Burkholderia	genus
878220	species	59732	Chryseobacterium	genus
878	species	2910984	Solidesulfovibrio	genus
877468	strain	28901	Salmonella enterica	species
877466	strain	1495650	Thermoflexus hugenholtzii	species
877464	species	237	Flavobacterium	genus
877455	species	2160	Methanobacterium	genus
877422	strain	185008	Butyrivibrio hungatei	species
877411	species	1263	Ruminococcus	genus
87645	species	187	Aquaspirillum	genus
876364	species	106589	Cupriavidus	genus
876270	species	1143004	Methyloferula	genus
876269	strain	876270	Methyloferula stellata	species
87626	strain	314281	Pseudoalteromonas tunicata	species
876091	species	459786	Oscillibacter	genus
876041	species	544	Citrobacter	genus
876	species	872	Desulfovibrio	genus
875454	strain	1175452	Peptoniphilus rhinitidis	species
875453	species	162289	Peptoniphilus	genus
87541	species	1375	Aerococcus	genus
875328	species	1073531	Mycolicibacter	genus
875171	species	875170	Celeribacter	genus
875170	genus	2854170	Roseobacteraceae	family
875093	strain	361101	Streptococcus pseudoporcinus	species
875043	species	67575	Rheinheimera	genus
87461	species	1073	Rhodopseudomonas	genus
873533	strain	28134	Hoylesella oralis	species
873513	strain	28126	Segatella buccae	species
873449	strain	1333	Streptococcus criceti	species
873448	strain	1340	Streptococcus porcinus	species
873	species	2582840	Desulfocurvibacter	genus
872331	strain	2100	Mesomycoplasma hyorhinis	species
872327	species	1578	Lactobacillus	genus
872326	strain	420645	Lactobacillus equicursoris	species
872024	strain	49338	Desulfitobacterium hafniense	species
872	genus	194924	Desulfovibrionaceae	family
871968	strain	142877	Desulfitobacterium metallireducens	species
871963	strain	233055	Desulfitobacterium dichloroeliminans	species
871740	genus	1963268	Haloarculaceae	family
871738	strain	55583	Dehalobacter restrictus	species
871694	species	237	Flavobacterium	genus
871665	species	572511	Blautia	genus
871585	strain	48296	Acinetobacter pittii	species
871572	species	222	Achromobacter	genus
871271	strain	884215	Candidatus Zinderia insecticola	species
870968	strain	142461	Vibrio ichthyoenteri	species
870903	species	392733	Terriglobus	genus
870501	strain	1032072	Malaciobacter molluscorum	species
870476	species	165695	Sphingobium	genus
870187	strain	1031	Thiothrix nivea	species
870	species	869	Dichelobacter	genus
869896	genus	1963271	Halorubraceae	family
869816	strain	1280	Staphylococcus aureus	species
869729	strain	562	Escherichia coli	species
869727	strain	210	Helicobacter pylori	species
869723	species	133925	Olsenella	genus
86959	species	84034	Propionispira	genus
869397	species	423349	Mucilaginibacter	genus
869394	species	1649462	Lacihabitans	genus
869309	strain	1313	Streptococcus pneumoniae	species
869307	strain	1313	Streptococcus pneumoniae	species
869306	strain	1313	Streptococcus pneumoniae	species
869304	strain	1313	Streptococcus pneumoniae	species
869303	strain	1313	Streptococcus pneumoniae	species
869269	strain	1313	Streptococcus pneumoniae	species
869216	strain	1313	Streptococcus pneumoniae	species
869215	strain	1313	Streptococcus pneumoniae	species
869212	strain	29510	Turneriella parva	species
869211	strain	154	Spirochaeta thermophila	species
869210	strain	186192	Marinithermus hydrothermalis	species
869209	strain	167	Treponema succinifaciens	species
869	genus	868	Cardiobacteriaceae	family
868864	strain	64160	Desulfurobacterium thermolithotrophum	species
868597	strain	40324	Stenotrophomonas maltophilia	species
868595	strain	1565	Desulfotomaculum nigrificans	species
86840	species	286	Pseudomonas	genus
868131	species	2160	Methanobacterium	genus
868129	strain	28125	Prevotella bivia	species
86796	species	1839	Nocardioides	genus
86795	genus	85015	Nocardioidaceae	family
867904	strain	101192	Methanomethylovorans hollandica	species
867903	strain	175696	Thermaerobacter subterraneus	species
867902	strain	28251	Ornithobacterium rhinotracheale	species
867900	strain	979	Cellulophaga lytica	species
867682	species	1754	Thermoanaerobacter	genus
867642	species	1386	Bacillus	genus
867607	species	2745	Halomonas	genus
867606	species	2745	Halomonas	genus
867	species	866	Ruminobacter	genus
866913	strain	28901	Salmonella enterica	species
866895	strain	1570	Halobacillus halophilus	species
866796	species	40323	Stenotrophomonas	genus
866790	species	145260	Methanothermobacter	genus
866789	strain	562	Escherichia coli	species
866777	strain	1685	Bifidobacterium breve	species
866768	strain	562	Escherichia coli	species
86671	genus	41295	Rhodospirillaceae	family
86669	species	12916	Acidovorax	genus
86668	species	2675232	Neobacillus	genus
86667	species	157226	Jeotgalibacillus	genus
86665	species	2893055	Halalkalibacterium (ex Joshi et al. 2022)	genus
86664	species	2800373	Priestia	genus
866630	strain	727	Haemophilus influenzae	species
86663	species	1386	Bacillus	genus
866629	strain	2105	Mycoplasma leachii	species
86660	species	2923352	Mesomycoplasma	genus
866565	species	52972	Polaromonas	genus
866564	species	52972	Polaromonas	genus
866536	strain	232259	Belliella baltica	species
866499	strain	508460	Cloacibacillus evryensis	species
866346	strain	210	Helicobacter pylori	species
866345	strain	210	Helicobacter pylori	species
866344	strain	210	Helicobacter pylori	species
86622	species	45989	Methanoculleus	genus
866	genus	83763	Succinivibrionaceae	family
865938	strain	1014	Weeksella virosa	species
865937	strain	195907	Gillisia limnaea	species
865861	strain	45497	Schnuerera ultunensis	species
864803	strain	1520	Clostridium beijerinckii	species
864731	species	434	Acetobacter	genus
864568	strain	1314	Streptococcus pyogenes	species
864565	strain	39498	[Eubacterium] yurii	species
864564	strain	78258	Parascardovia denticolens	species
86416	strain	1501	Clostridium pasteurianum	species
864069	species	186650	Microvirga	genus
864	genus	1843491	Selenomonadaceae	family
863767	strain	1639	Listeria monocytogenes	species
863643	species	278993	Thermincola	genus
863638	strain	1488	Clostridium acetobutylicum	species
863575	species	169133	Citricoccus	genus
863372	species	963	Herbaspirillum	genus
86333	species	86331	Mogibacterium	genus
86331	genus	3030910	Anaerovoracaceae	family
863253	genus	224372	Alcanivoracaceae	family
863239	strain	1032851	Corynebacterium nuruki	species
86304	species	316625	Saccharophagus	genus
863	species	862	Syntrophomonas	genus
862971	strain	1328	Streptococcus anginosus	species
862970	strain	1328	Streptococcus anginosus	species
862969	strain	76860	Streptococcus constellatus	species
862968	strain	76860	Streptococcus constellatus	species
862967	strain	1338	Streptococcus intermedius	species
862966	strain	1338	Streptococcus intermedius	species
862965	strain	729	Haemophilus parainfluenzae	species
862964	strain	727	Haemophilus influenzae	species
862962	strain	817	Bacteroides fragilis	species
862908	strain	97084	Halobacteriovorax marinus	species
862751	species	1883	Streptomyces	genus
862719	strain	193	Azospirillum lipoferum	species
86265	species	286	Pseudomonas	genus
862644	species	2800373	Priestia	genus
862517	strain	507750	Peptoniphilus duerdenii	species
862515	strain	189722	Hoylesella marshii	species
862514	strain	1254	Pediococcus acidilactici	species
862512	strain	38284	Corynebacterium accolens	species
862422	strain	43671	Actinotalea fermentans	species
862259	strain	2102	Mycoplasma mycoides	species
862134	species	13687	Sphingomonas	genus
862114	species	44249	Paenibacillus	genus
862071	genus	543371	Thermoanaerobacterales Family III. Incertae Sedis	family
862	genus	68298	Syntrophomonadaceae	family
86186	species	338	Xanthomonas	genus
86185	species	286	Pseudomonas	genus
86184	species	40323	Stenotrophomonas	genus
86182	species	281915	Curvibacter	genus
86179	species	42054	Chromohalobacter	genus
86175	species	2901189	Halopseudomonas	genus
86173	species	48073	Microbulbifer	genus
86170	species	129001	Syntrophothermus	genus
861450	strain	156456	Anaeroglobus geminatus	species
861445	species	497	Psychrobacter	genus
861379	species	279809	Thiobacter	genus
861365	strain	573	Klebsiella pneumoniae	species
861360	strain	256701	Glutamicibacter arilaitensis	species
861299	species	1706036	Gemmatirosa	genus
861266	species	1742993	Pseudarthrobacter	genus
861109	strain	332055	Sphingobium indicum	species
86104	species	178469	Arenibacter	genus
86103	species	135575	Idiomarina	genus
86102	species	135575	Idiomarina	genus
861	species	848	Fusobacterium	genus
860575	strain	2546360	Crocosphaera subtropica	species
860235	species	2029	Kibdelosporangium	genus
860228	strain	28188	Capnocytophaga canimorsus	species
86004	genus	538998	Pasteuriaceae	family
860	species	848	Fusobacterium	genus
85991	species	810	Chlamydia	genus
85968	species	1866885	Mycolicibacterium	genus
859657	strain	305	Ralstonia solanacearum	species
